ty2Wqb href,image,VQN8fd href,name,price,kHxwFf,seller,links
https://www.google.com/url?url=https://www.amazon.in/JAIPUR-STREET-Womens-Straight-IBK9254TL_XL_Green_Large/dp/B07Y34H732%3Fsource%3Dps-sl-shoppingads-lpcontext%26psc%3D1&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwil1bfh6O3rAhX0jOYKHeT8AY0Q1SkIwQU&usg=AOvVaw0BaLN5tT1hOd3a0Qrgw32C,"data:image/webp;base64,UklGRkIYAABXRUJQVlA4IDYYAAAQgwCdASqGAYYBPj0ejkUiIaGQukx4IAPEtLd86V1w+qsxWWPSX+F6dnV4rcgU9OOOo/W71b0/+vcic6+cv1F7dvcqeRn10XpDdMv5QGqafT/KH9O+2Phr+h/cf7j8z/i+vP2o/yr8Iftf8B7me3f9+7WfslwJfX9Avc69u/TL7M/8n3AP1d89PEo+1f9n2BP5b/Vv+r/mPyl+pr/S8zP7V/t//X7h/7B/9DsSfup7LIcq1Tg3AC3X88JITxEKWKnYg7P2d0lkUrQvWk61Tg3BuDcG2uInskuAcxL/rg/4qYKrtKd6CRlmkHpJBrzT8n5Pyfk/J+HF9DepTH/rEKPVcC657nwlXo8lLKXV7GSCFCpreoXuk61Tg3BuBUvLF8Zz6IuxE9k1bIuw4VKz5MjR8zrcM7ypExtVk3JuTcm5NyPxxserMRW3wwq5nUdZLKBPg3lFbVXdC3lpv0aUvBoTV7ysoEiNCsm5Nybk3JuAtLelnsljNw0G2ICySh9C7yiAXdz4W7yvE+6bA9sm5Nybk3JqjmFWaNl/s+c0E3yEW7wx1/WFkR+gHElaiYO/ciNKmtOCuLT8n5Pyfk/JfGjl/cMZPSIKffCTXD1driFpMIJJgDBZjUcvcjKCrvI1I+qsmy0UtR/lqnBuDcG4NhfEvCr9ZFle3I/Slyb0WuPhsgHdPHIhbEzIsIYUuLODcG4Nwbg0n5Vb32hz1TjpieAe3K/unoWnlFL/KbeMqLDFuQ84Ze6TrVODbVV5XGHI3MSV9Hcd2l0X0d7KfcOBcwCbU2ptTam1LW4ULEzAzrKyvaDBsK/gSla4Nwbg3BuDbYWCBDvlodIZsRcyYfjX23liwJvKZZo0oRSWcG4Nwbg3BBuyqx4eUC550ifYqcQw/Cp/7g50FKRror+O3MgupDYZJo2ptTam1Npeo+r7WzoNKUcHLUq4+bvmeKYewslk9fltgnYT0xwh9di//U2ptTam1NqWsfG3yXU5jAGnC5boVSymSwQvVqdQk61Tg3BuDSRku5pzT8j2bsyupVaunLujGS2n5Pyfk/J+IoE3g/MHWcjf1d+7P09F/4m3T30E2RUlDrAWAsBYCwDyGdwo9Jhy5wAdIEJOW6539M1i/7U5kbwvY8u6rOeIsX7wzlTrLUUWqcG4Nwbg29GO7gGwHUu2uC4HBf4/2jFoF4a5MqQ4m/w8GIRvqpwbg3BuDb32r3Cxt8Tdv/jtWrsKdd3U4q2VrSlqwmlZwbg3BuDcFn+r91ZbSQxnBHq3skhB1vCZq3b19Yx9Kyr1cqX5kUlwmUTcm5Nybk3I7+INNWI6o53UJqBEGhiPRKf5w/qM1aEmJGXuk61Tg21eQwLdSQvHXR6AGXYhFTWLfmtRGKMvdJ1qnBtrrQ5bSTf8IdnhC5ImbhjAAP7+JcEQax2CbB5ffMkWztuj5NnvX5+tHZ1YIJ941F7pir/ymbuzOnIB+5fFKr08JnIrxbb/uK2ikzacDT/VL/vTeuCTBU9vv68RYHFvz7JDwmOaj1UdI3970Bg/Pd7hnW3UyMdWkFvvpnC5dWH+dRt/9PwBy2eY9+oXvA6KA45B/fj9ljK7RkbBlSo3s8Yc3cMaKQNG6XQcUQFxBqksUUfbe1sJoWAR6rHDU+u2rLSCGz7YR2Ci+BfORsH05qHMe9jtwZLq+V9Rairs9sG7dLv53p3Wp8tONIHk6HMPbw/rdpcPBDcpI6BpEqKvONVAX1IXlVPlXWZCgDBiKcIElrhZGU6eBlpaK1qSIcto/wDlo5vBhybGIJdcaZ2o9uIaonL/VFQkB/kiHaBIjFFXBS2sVdeaysnMDJEsna8XwDh92MdOOtO9W2U6svCC223BPqdEnfQ2NLZW55G/6/I1w0bIt4BDUpE52GWHahIYfrDO40g55kQIqjwirBUxOj1/ebcGTCdd7SRXL5xo+/rGbBb5hF6b0RxAOovXMQqvEIVLBhew3KVAweThciMTV77SOcWxNzDFb2vhHqCCla/zFnqZ2uAq5BYg0GSlAahF5HpOKQm+Pv0rkwjJti+Hh/N/wWIT+K9ARYEy42kvoM5QSwTNAMQZkel/Q38gfZ/u7IA4zxjLLezr/Zjx+tNdEMdghyhJn1dmj9EoOt8niwCw8BxuKFy9d2j4LtMmrDJiQ40Cv4iiPcIz4pexFNoctIOWFeL8HSL7Aprta5gZWBK9mRs3J43nb5sF+Z7W7BgKUsNXCVQSozPUDRm5gy8hhZNdQArceYls6EhTFXSSfzYZqf2QZSiwAH/yKdll0mnlfYJhmYdtMIqyg23eM7LOJ35xQPc6/6J1MI2Bqxmdsy4XRQxVrb/fWVI1Qe9EA7+t1tEUQ15Lq0iNss/hD7UXExsIgxn1JKZH/ZK890Jqc45THVq+C/FdC6GKp9CX/KOikd3U9QPPMS4EP8wl+Pp7s/WCqmpDhBQ8r6ZaHJ73/Af2JR5kqU6lrEhB4Bdnd6c1pr81MKZBhm+PZ7uv84+evEg30ptRg/+JHm7otiitf/Ex/BAjXPRkFTus+hbm5yfV68TD+VdCMgwMETnV4AKPN4xH1Nnfwzsc85bs5h//efGs8pIOIfpqCfXTYrr8k5jJ3Q9FpGKMzycP2utrZTvHq+60DCpirz2dFc1oAtNH0rOACDWm9yI+PE6WgKwDoBHsDnsEzMITgKgI1IzdS58scqRxZphiWpvzRTKSwJXrSMK8tLkEQ9CqTXknXZA0l3SuJZKqo5E9repz9xYHFtu8bh33NbdvyG0YL9/K/35YVAv/fRAEVZERGct/s++6FtfbmGLwoPEqVtFWqa8le4Ps17cB13QtaZWtHohRaJmGHVqc5VOUGDPrNtONnTTabKura/dt0/a4OC6q5pL6rWX7tIJh0ht9O34SVHezZYXhYTJd0Y91MdeB9rEg/yYdv7bdwEAe61ZFR7u7FuwaFXHE5eQ97GEsuQM724JhO+yu4dpsYlbOr0h2NWDUtUPpo9CGJ8URICxHICe/JluHDP3/mchcoU4MnSomFK/wM2LbO/DVCZ4wgnxYgZkBXSh4hW9cr8ux9IXxMXxuDs4+Lt0ghoM8D6xgrOG1MRXJ9gtxUC5NqwoJ4kHTQmljfj9Nhp7Q3pQ7Sh36LmanDM9hW/yHPIZ1jZaVF+GvJNjJwFX8UAMlUvkkCuhi2Tq26Z1TqhCFFsVq0coBbXN5LB2jR2qjn7ZeCqwk5b73sfM1VpyUoIJuDHqca6IfLLoX1hdzUAP7o3dHHICrk08WlMp8FoXoZYT8TLq3AnPk/V8netEhMiD/4TId9OYKznTpNtulGwe21H2DBSpuYDH9tn3FaU4ne/uKj+CZ58hXxPKh7B3Ntbe/nbUqbvWAQ6+eRnQbkfbRLTVibzPqCZy/wV3bXFeaHweIeOOQs0zMYI03EZS9eg72JfVHauUnsk6OLhXGHKkgQPavtEoiNLEg9WTQYY5rrJIQQHzXGm6Q3ipg8uVTn5JRPWt3t5izPHqvbmc1ivrQfjHUdb2IF8/N0wrmpAMbaXOpgtxfHfW2Wd6D3lVZ/+fCbuwvYyLq/ZSF4QId5QsvFBiJmerbIdRIAf842eOxn5iJnRbuPpEApfHvxZYfu79SasPIa/Kn3iDbnIUZRvE7K14d5CgUGNxms8zWIDDVidL94ReOnO8aid6KxfGgqRiqemzVINXfROI4c8zh41BSGqL6jhAXV9ig5w2c/3/xnXXnS1B+BOMhraltl4P25ig43Prf1cnbe/udNHdlQh6sf6a3J9E3TzCmzxsxKArqcUZPSEiZm02Li17R64nFf7plkZR9ud2jVx7r7vKLN03jnQBcxZagAz6n+hCA/VguL7iuUoHumm2jem/plh19stPyjSLHkRe7joq3O70Sk7AooSzcOelJwSavpMaOc3WHuv0aICe9oRuzvgrxx3p7J9oFOHt8tScpB2GcCjXs4S9L+B+dLgDk56TEVnLhTCsM72lTWwRHERDavODY5mvtB4mDIt7DxE3QCsX03HUt2XnegHrQG2T2J3S8IGwdlaJx7oZdvwI6Yg1uu2qIJVnZelXNNjP4Mbh5nLp7niHnwjaLmxhVeqC/opKh+583lvpM+KrTGbFln1PGel/ni9BUAcAg6+OSy1JuRog3fuyR9ZENZXCzzcYzTa04YCa8w5YrYRMvSgFfO4lNFSXmM3txhw95HoT3kosl1vzb5XZZJdMfpeZLePWMl2Vg+Hi64oj35QsxUO/RIcHrHlebTwQX17wJAorj7jMJaEKzBPPN5TtI0vCpqcg3AgUaF4e1FokykWG6n3qBms4I+ABN+4kQDL1RIRGoA3GRewJKO07BaSCqV9KR0vngTwZimS47DsV/eFiihPIg3yrHT0xyoYt03W/5n8XaGS9dvLbVpfi8ALF1iDwsSmlL0FzYo9McTc7fTYvrZ8rFp164WNTPTgqIiw8coCwTGSUaR6EZhowO4zM5yqv0lPgDavn5SFIe4DlKTVjMmj0rVcHhraFURgupoPPRm/8ociAAHqpb7rbnRJQbYzeaVjapq8lo1MhBQV0Z3YBpJymY/T3mD/cNCsSyETffuaw2/2sknqmJxqgaLvtaXCAeSd8v+RN2UeeBUmxbuxcE8JdkzL3w1kP3x9RrRthHgXGWdEGGMQNZ8dxJmMyduYXgFEFWjQ62kw9ud9EtIIEO74ags8vwpU5FYLIRla/z0+sjr6sBZ+jAA69Y1yePRUQhQ1Lk6ER3qbO1ALKMD9Xojtw+VuJGdw4FqzqlEa929A2VVofpDOMXHQhwScxX+ycDov6be4+mk71GuXm2DcyOx0bunGEu0vnAJrHyKFaDw86CIfacMcp+cggnJS+JkfUlnd2C1E7Da0aFY/A583q3mLJPnG2NSV14Otsm5y9J0CE4w8+oOUdEu2gnDv8lsO4S6Ga1CIqa1wHNB9q7n/zQ04ukh5fHIV8S4H3okLdYK043lZh7gbutrlpegJJ8WfZ23a7JqQcCaJXtPdef5EiR6d1mTsQcYw3r1CjheO13WcjFSauUTDAwMmpijU1+YNnzPQi7PSd0rEAJ7VM9ipVKt76PDV+CRFkLCgL6AshSWUYBKUEYqwafvQTGfkKMprxo16alyskIxgYNt8FAWRi8o4JAx1oJDJT1cFKQpEW8zLRYS7p4SnsvBNCV3pV8ksWU5BlhQ3ma87Ah83+Tzn6d3mUvcarlH71aV41hrg0NRzuO27M7Y2ofYWFLxE5u5o5V9ee6ViDfLUsCnIEifWRRx5g5grPssCOS8A78Im8F34ozpQDZMEFlxB9BWNKmw41pwCmbQ4vn43Aj0QvdPXxJ50fBKXuPxIVFbblWXdoYfS8zSTajZbDSIbY2VAdMerXuS34V0EYRNhyio2DhH0pBfYTYrD5WSlkXFt6zHlYxre2XOGzddcMM9TcBNsRSbhSAM5GyC6ObJ3lm+IfELelykfpkc6GozKeHc9NJP3MMu1s60RxIMcX3X6XcfYmYiwL/SgrJdDiAzP8SwOh4rT1lU0wHynerDcaVnzYv4TJ/GY/cKkkIeCF2QMrNPJGIlMX5Pe+VDzObs8rGS7dYCGT1aQnRK4UNuKlRqSGcjpjhisNnLMVW6rffCJAx2CvMmunPJ7D3VGY0+R+J1Ep4RdLnbbbiBDBDMzmqkWLdWQATJ9uiOCwgM/d2Hza6HVBUGblCNxlaZtbueeGAmoCKH5JCK3FtWt5qzPlN5EPAlERHWI0mszPrVBDe+sDwRB9PADBm4dr8M6Ajx/4MT70Vihyxqhnvr0tScL6Ef3zI3FzmaBwGLqlORnFNrTGtvKgNhho1/HZwkKdFmJmc0DA5OlBuZQqNgl8jX7EvU2/HUZ8JEZzVUelEfOV6fRBHN3HSnTAGey33iywlpVeFOZAuq+sRxsN9sikUNfP16tt07voDw/H56Q/HQFepNzA2Obj/0AGbZ1mBnTy3vw0TzBontMA6mtSo/6KA0xKRCIEvVChzkhGI0Lrm7OgusXAogjeJ+P1Xqjr8tqXr7y0QYbwjFbvidsP8xCm1L8sr/1xweHTB7jGjqAYqjTTkQf/40+qi2go0RRzNqWjJYCvZ3kbEqZ1ohTDQjAggDRo4KH3UBvWj/nRou82iCNQ3uBAg4mkstBL5OGu/44v133rDyDzHcSH9KjBzzavp5DEhp6e15dMot6syIxBlRAcM/bcMVLtMP/wiyuWdosPO9ZM+ZpyUUMMR4XoDzy4PYgjn9xgHrtSucbBNghbMz60HqdKXpM1yRR5Lpi9l4ZcAZyvQRVY5Sv8PYgJNQ59Ya0olSbTZAb3/lJ/qrbKlKHKyBFN2Q5IoLnBcRaJ+bxn+Ly9sFZSEsAVjw8oPZrNbUaekBKEQP+5PpLkqC3m8l0C3lfgt4R4WcEVLLzlLxQGiTb+000ECwYgrGcPryIQnir9PFYNNyvIzgcXEcvd5o1lieWCNfvrsFACNMJb++5PH1/hc1EI1f+XtsgWGEwZjcyuZZfyQWnjThol1+qG92VkngbNniEeQHzYJXlOUCb4AB8BDX81lp0tXwG8V5w64r/mnJlvZoVhV/+YmYn1FHISeBADityNJgKHocU0YdmaBjO0vkxp7DWpgwHzpPw2LaK7I+GHjOzLusdmsl9Fkp3iYha+zXwfx2Z0XN2Hk9zLADNM82YrR8pxKzyRuaZuigSrmxmka84gklOBCYfAMIuO6wcdXT6GGNU5hQaK1GVY/R2PjxOHkNDVi0I8vYWERgSxYJk8XokbvKI9SLdpi2ri4pZgN6LgQ2lvPJhBjYUsFs+x4TDWcYpYd58jOz4JnkdKEOpNg2BKSQruTRSYiyDyBEOlyHQSoJzY/d8XyF4uW/bM8Ye/B9E3TCwfs7dBp9L7NGHSM7+kPXUFdKph+QGu+bCes6pZt69C3fKib6dd9VBnQW2Aut4KCk6VSG5L3tqM9FrqTcHeG0qbI+j4GW8xubmPESWoAewMs5pdplZ8lYoobIlnqDqFfGR1SzF6ta0q0b21Noqd8FnXDjWbmGcze4kazgUmSeOmGO1R07tCc4+Psj0XywAq6QJapx5zNuNhwBOoK+nFUXfSaxRvpQlS0T+wxx5wkOS19wcx14Bt+/jNYlFgrjZJNGmC/3Qyk06nygFpYHhDc6M4/O1p8wH+ieCi/KpJ8zKZlQqjbYpPgW5L9d1/xgBrKNSZMezqT+iAhKJT8qpzsTp1qxi/RKavHlW0nNFNxDRH4AuLV+ZQdAnau6MErciUxvP1pSRuOUrui4aN57lqbIzF8u7rznzzXSneoSpL/CZLEW/tPPJ0L74B6V959HUn/kEmgzO7J8i5l2Vhu7ovUbEzjPsEb/VRi5QEbevKhJTEQzkwwadVWOd45UokNLg21uvp9XkZZpTYoTAM11i3HURYegCRbtGw8Rsj23j8FeQvQybLiVU32zfRMRD+07jULT5lZfxlioBC+qkub5j82YcE1psS9jQAuIEOJJIZDIt/lirTIxvEafR7vtqOjILAWu77TWjX0VFX7pG82le5mNAA6qWVaba6zvAyBbTrSom6GehawCQPjHYM6MH8XNKa0RgbM6QUHauABEUbr7G/VzlkyWiHNkhiGbb7cqhgof/RbfIp3QrZINntX0wY6o3VyKPcV2azF+0PnE++ivwX/vJH8OyjdC0/C1VzCjZvsV6P1IQFHZATu/z57cfwb2fNubJmW+I8/yCUPLWnv/XS1P8cyQY9HQ/IrgeeuI2f4ANtQiT6dZ4EusCBCAzN8auvWCLr/0nsxZfkJOmuUJ64kZNu9lZdcOU4cN3UgACbNhoDnevXh/r3MB9CVkv0jlfGm1y2dDbpqv7KJpl9UsobO0cKrO0ppDaF4OvpVa8bYLbJg0B9xbPA5DnV7f5Pey6p+FyRwFQACSUGxlD6je61ugmvtPjmlGth182Vtov+WCPyN+JQtlPyjg50kejlfCGvFW3GkUwEckyNsP+oQGenaiWiIIpIWn2jFXWW1JaUWqc2jKGT5GIyIuEg6xROXGCp2QAJxNEBfWRaLSRHoJ+difNkhq/rJqc6hcA561Y6HM8z6aSX8aMjK+fDs1RB6EJag3EkJj0NHqIfe6uwg837bwG1j2fR0XQ6kDHX4+E8ap+bJI4w/KlWEDHJxalrAM/0dQzyKLDnQ4Qa9hcqltVQzxch4QUyN4X+hZiDq1W001N9JPmk/lASAGWEM7Q4O4/A4yCmB3zwf7Qc2dHL7T0NApX+rDpiz93uCGq+2lLIEfZOTELEh3CeLCpAI9HmjvhZxY6oAAAA=",https://www.google.com/url?url=https://www.amazon.in/JAIPUR-STREET-Womens-Straight-IBK9254TL_XL_Green_Large/dp/B07Y34H732%3Fsource%3Dps-sl-shoppingads-lpcontext%26psc%3D1&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwil1bfh6O3rAhX0jOYKHeT8AY0Q2SkIwgU&usg=AOvVaw3jbk5rmrth0NvQ-sy0pbn1,JAIPUR STREET Women's Cotton Straight Kurta,₹481.00.,₹481.00,Amazon.in,https://www.amazon.in/JAIPUR-STREET-Womens-Straight-IBK9254TL_XL_Green_Large/dp/B07Y34H732?source=ps-sl-shoppingads-lpcontext&psc=1&sa=X&ved=0ahUKEwil1bfh6O3rAhX0jOYKHeT8AY0QgOUECMcF
